hash,dog
47319131255688112513131042613414931185015,0
31112015214190461138221013131412111214127772215,0
11415762557801581593131581111115121143573152,0
2141534153127213158108010141115412410139212063,0
41031371532041211041471210011431458413112569,0
57012911131383031011811714312991279042741,0
4111261311115151367135779466154151213671341260,0
9101472132910141211124712412137112967615810612,0
96140101991310210151421556121514111541510148414,0
12712112111112113626103371131404101312107121810,0
0894129144121311814158014561849103128141314112,0
915130212696913566803213661121411781531266,0
914511120111212102114935706124131214103137012123,0
6742148441215149810100831108105014729113,0
7101021481111118152561015811392580127015151594,0
405145131321112011481014212211001545314551015,0
77145211109313131515510710121310421514151566009,0
2144111441087115111539614101114931110371460,0
01312103392921366513414103908907100820104,0
5121211501213563912106159014124119671110721313,0
1421312672152421910541213106117159918413148,0
6215156105678158752415211581511514445813,0
21110074155031114121141017613016391476877,0
445561291411583111146149614158894312132131212,0
135151242111231004911013640811211131042511510,0
15141362111451215961491550164510215411434118,0
612131017688149102721234291116225021531,0
313111011921311413304913152431261161211156414125,0
1414146080213949120303991102101515313141115135,0
1250160121313114101410110110121411515412155114911,0
1510510111331311413111011274410601513147115011635,0
14328121591012922632648131457712118115103711,0
3988131542074145113069305061510111215131,0
1291113615112101342133228335141315412136913412,0
981018341410106146133813012907377101796510,0
014913941312796611801312312315166915134722,0
210988153136151464138291181515761045710102,0
5712113601395814141511111512128515109127201370,0
118100715114331591111251571385144138139151212110,0
874143102211140317131413143101515991191051015411,0
3129354504314711534151011061511731110314011,0
141515152121010451013712411503271068790112143,0
100121117631315156111273147064212330227141312,0
810111481911014071321741088473101113757111114,0
91441301348104411146712101191424534367141352,0
1486112111481114127141315098111410157022756102,0
3712610930140913135104491512124124215641513147,0
2151161312314890269100574123304124070100,0
135961112761210114651211110612121021011031556211,0
17154131312119111678510751110089692815287,0
61141010115160120556621415507131265711125134,0
1546715781915512106137171112109304010415811,0
11631513610734251261418759713849441052142,0
3124131599139030155271461091113824212810024,0
210155921511953252831456371417141515151231010,0
129625815151012721189213115112151212213911572,0
761445134915151471591115091083652072758131,0
72124610130101497105671130863156515614141114,0
66664851310439112122142311012121101157108111,0
14713011415131501111771297331451413131305911121111,0
612121115141468131322822101569113601543071052,0
1221034701510101141114300211061010651349812131,0
8912515114397121351113111915212313101112131428,0
91241031073368911115816285161167911151131,0
42042151462741112084124065291142913412115,0
941414133745157131413814612350941401112110720,0
15712714115143789103651161021521141491561175,0
8544312111331415101107303155061498123381170,0
13111065136711421181485041283140392214209,0
14510758150306570124127121314821246150214,0
92141231584146152107110159111357236111111114,0
10512121198141491514434141304146123514741510327,0
11358661020858915810712151541014171476811313,0
15515607010915114133315110814101110113512489,0
107213118461102121114148681111259314815125412,0
6131312113771405915511057969647710813112,0
611100121591431410413101079010213315261011108,0
132217122211914935211812213127011047010033,0
11108354121084402148141141110101410123101412758,0
904714121051411410146214131479712211191173779,0
15407110414312915811481061110477606109141109,0
39579891195611112115152510333511251261014,0
3111153153141901064157108138614918514193121,0
136415156711128377104153410725941110111461512,0
14013055807798101169914100119101210131022131313,0
111211121310156715841213141471031221374991315304,0
15131521211418136911151361181112141381101162810158,0
2489014107207018101445713119982106913315,0
0492145109615110215201111710410411611479361,0
11213154461591313101331142210155741331215559106,0
8131110651541515327141015115260847108121013412,0
1050121511117777429651223411139551412881112,0
138156213281212013921414111410314591014602635,0
65101010998211140105512011111310310946101109,0
12284445139513113116101010105130512844121014,0
141314914461034132161540441300729707291014,0
12349511349101213191510599127117399151212296,0
1181314122421545831010118511331189114614124714,0
471121313736410151815412161178131171399131559,0
7715311411415101255119822783537905514151115,0
91211321371567151441361410128991115214900083,0
9645751713347612311158014103151013101316824,0
130191413093782439760910761814109011977,0
085785131166713101411121398141232787071214612,0
153496012910121170713114130332815695111356,0
9811126861231027100421515215688551248112112,0
14872501111114015139149293382101149141914,0
896228611141215141111799714252811031414921415,0
9144352143813169151537036647144912154983,0
71311978125539713191391113921311129891212150,0
10010140114812412610191914660131131232671112,0
112514610449121291713047490115122112104141014,0
1815551814191228141066141515779043111795,0
91112031310156103241549513751414954110131111411,0
9701279108119985183141412447381851371339,0
14410813340116512515512911611130102044061310,0
1351515133863140678151201312801551310914514910,0
1510330723111467057124412751301313961215125,0
71505151231271311121241334155941551391053114104,0
14101048151213356014113788421315013101013109127,0
171111134123110727150814111202138950112131015,0
201414129100157121059253801024453116129507,0
6159313136157812031414106105241574101131444,0
115313151112702301421591294712781481027914811,0
1214141056815641861110814128597111301147910410,0
6870121003831097111515409611221001515991282,0
7115671131113125144147103891281048191296937,0
8116111214131041112577130101215201515141892114,0
734153161311812754015141371434131461201237154,0
415031611113913102613901356910131215101051410213,0
630487781463411412185992591141131381158,0
1363116931341141010113763131412271561215012144,0
59510155311120612511131212158591058431532129,0
101116129113210514151212159112313641062155911,0
111109131481512859139710812712691559121451231510,0
1481367120771345527151586105101251212414121212,0
131271560100121137013151212914678311394111016,0
5976999811386151011313141314564105814105511,0
1111025111251150640145149155794151211815121512,0
13241310157106104149139310801158781214631214136,0
91481214961038510550110141585149112118311419,0
1451211131177621011510031213186261215121129808,0
14513912143751510211161569120100154129128580,0
12115138912131138123411126121413150512887571514,0
912127592715221551413112118110983153812128,0
131114113946146116310474114671314341033119130,0
3152122515150340138419135411290801332315,0
12264012151510136151421515445285410091207,0
513711140154107129311188141518109914614011101412,0
62124811110710141371214013971111514136181314132,0
281112061061364131241114271151191961594387,0
07511313813111213014612121410121591510921504135210,0
1261351015106114501419144110114382121151102214,0
0335121251257101501561111574154187312151712,0
141510931151131212750121041423112181797394,0
991021374231410413380121191902751203913915,0
12714131120963510712119811864013937151415091,0
922102520101541012113513411201010721214201314,0
07701139110113486151412626986111313412141410,0
1013832212259313912150110407640121014121513413,0
010801690861016156951121151405414231312413,0
011413913156128810151115923141433513141121311992,0
1010210510217051422153946831452131314913101,0
11154158101291313522571111100771130151315132110,0
21310831140615111410246612141113152321110610,0
131012013115100101714276215418116297141115019,0
1571101415131515210032121135126115634314631,0
046614156915111237237146311159158691081211514,0
153531328412181115814815055624611111217106,0
40716891151161413118613408116312465341314,0
14512541111164181213226153584131107925143,0
11205104108041146251413149151541249133129408,0
1511713715117141401323151331536312421610151314114,0
1319284815425291281351125803310610150456,0
0101571112601415511141437151015212514010146991514,0
410436033914111010581479321331230111195111213,0
70315728661114360151014215121101311300108359,0
1238761421441081013621131011131131167912024814,0
14131697936137148411711204110129121411861071,0
51001107514720040121413523341392101189127,0
4682101091111571251314510651384123313361271410,0
71141009913948141013180288312408091570,0
10155150000961051515063914133111115285316,0
4130122185201311115111131141521012161131110476,0
95144410103611080602100103960136138515719,0
1266810950321141391071131110101283115913121213,0
141466716461211910261821510560160138131171,0
0291344122156121521515261461213641471013136275,0
93115121515565101121013152313731112610111511447,0
10615172115091113131511514091331101111115791141,0
3011571115713810062128110665151213341113263,0
1901423212111794151513702214011151417101111214,0
03897921481031222712910111220141151546411,0
60147110457150011451201157121115456738957,0
14678047151427131410741191431099103124148214,0
112101121148212106612129615258106178252213,0
1310214783014309121263371061539147741537012,0
11309108121081264811144375196471311131026012,0
911118647200121112215614101236692061495121211,0
12131131492015213868010131131314394114105344,0
410810130114171411291512130449376331111811115,0
0107791111419411144733931168614151108515712,0
43872763813471289613101581569131414691015119,0
812105011131131514138212273113159414091131531,0
323101005110093815811312613314121510691208,0
121241015013154512936111031510412028141410573914,0
715161361021523621320214131010278108531314612,0
21312561583131446128213071410157715713542112,0
1334101411510128151558118592210891231426120512,0
81213731255111552215911101275121013578114141511,0
844458158233515913721062515356451397,0
3112113774131185214111506121148148821114101415,0
81414101287101286714545483148515133693243,0
712134045314213313111425370111188111187,0
5121113051011367811382144108131391123513611,0
126803154892113711184370714215131114147237,0
1515347413111366133127214263211303857121573,0
11712112512783158613211501256101500710311,0
14412515013713215105124313905101051128467098,0
781511512121115915150151331015121141410170915124115,0
66088510110710131415153610115148111201311514147,0
1571310150502251155551831331208147157214114,0
3101216063912131125149135150921210681008101210,0
12123510118951491321411115605153111514106391310,0
6641315615771161210020141294613153761211141214,0
148961015114384150108115851161471051331141515,0
41511587389850912415815091465615129401112,0
581142878101101215311834614947615103995712,0
1510792340515961336151139747312135946212,0
1165131261251451158112145171213722157121113614,0
1163671161010612746612027151188151036116749,0
1212197131310557014811137410181412364113412112,0
111314854118131281429574072121221514101267514,0
86314210101521238391058113121535084315141,0
1515221154569664640101094137111515324101313,0
4510367571014311610111411138130115476154116100,0
2136112144951189287131854101010936211036,0
2111013141212741692131081410111139111014142110210,0
2821412615215133713301410782844131313141381512,0
40110661545015751510381135113102863491013,0
133813311131553101341260712153457000104812,0
8521291155126714721151265012136121513202100,0
10071031311651282158151010221115809119115686,0
114020212158284768229781314233405115147,0
1141541052841301423103141411631498141410137151,0
3158615515562014414415127121010121071110131091106,0
07311315101162111131491415111391112107121014511106,0
1590111241031411131210241351314968612012513451415,0
41010255138014131010152341441201103115783045,0
713910170513306705413112116451210151008115,0
256004115063126886111415661101324614515126,0
13102371310155123901411110712115810812511811611,0
1311210312123561201581591377141294141313101113722,0
151041449514140131081061441161242166632427,0
124128921571210100115231441271391213123126411110,0
338212141241111140713101431078102215561176356,0
156690191471401233108501501312211615959,0
14441363081037190511158121214156183144101315,0
10111191254129213148489839954141281510153114,0
10151110910129102311051210137385731166121141110,0
0514117131139121610988547131031329158314614,0
213911271014100149831212615141281131081276115126,0
12101006348143801751115080145111553313151378,0
15521011002043413131413138298410414411443314,0
104912002871539315191216155732151180113117,0
72701212611832871290151113141512981109341511,0
1515898814101409135917665211810133112684,0
1314151289139151131467121110852128014101214713520,0
101430131211715811088142111211311641513891457,0
003565109103123511158451312382106103413313,0
97613086015612141613546181110737128810138,0
4612912117928151031121103029921210815159814,0
1013529110133112474482621561534495983312,0
13138131168121712991151813428101638515107157,0
1592955131292141371901012127121241712211121511,0
132991376061379334111253113510121129726,0
381411227156700088111112131128414731453810,0
154131512101195199531131398011713155511110152,0
613910553141312121015301201210121441315109105156913,0
21512135102451212146212107016438110301131484,0
9116151413387710154110071083141191550727272,0
01071011826212489115011969131411391345107152,0
1414111016910711001111451514151015142265534663,0
31091511310261524117353590121210134841369913,0
12158101412715143863210410147104126115345146615,0
011121027103121307571070135415815311013131313104,0
136840128136131448140713615121321115130793910,0
637815811106079997814107314101206471128129,0
4816912638999781511515261476301212120111210,0
72214101100093111410146215613515471191456115,0
81151001124151591040141327151215198215481415127,0
091006110280882156148124013100585295111210,0
5111005117510669146108312106131381813101001105,0
81111007121401267540114017100201311310151515,0
1210111127244814961151311028431215971035150,0
40610321910115469661258141441291311526410,0
05111415013714134116415411103169155991511121060,0
041551515101321071541099151245812120614117119211,0
039812130211251319381115788304011012941113,0
1029610370144133415351513107541547861212128,0
614108261049131049412151391011015921111735154,0
151102010101506612111111154114513891120371115,0
3110141355141101593671141151181413514122134916,0
04109102141510775101081271596610136267023015,0
4153107801113121281069811125726102138381411114,0
61611010701301085125696101158113100613972,0
61471915127127111079315271980191231060085,0
491250159251061531110104646315130891101115,0
1211210892124871515129910102501661319131052,0
48115131415015144513266701911852142832152,0
102141014101012121104991435117122711512431214712,0
13353161549998557969131092854151281101515,0
31581147064710552108121571020364126156912,0
015215557342151281104109683766614101210025,0
11313615141014412371219521101971131511515913,0
120107256111410074013113969771414131451051019,0
9110125141305611312159631314610411612791585414,0
10121151215111154105241396714151212952811143135,0
2131410312132014125651011572221011259312166,0
2914786140959914161115112661548401273096,0
09172221131271314315131215171441117613412133,0
11124811156138861015158136931413961413711314416,0
76134100042129140814106121404595116515105210,0
1210157151134414414853143113510121517851272610,0
552101014111651040121102921405142146348456,0
1225131548781081341101514151410291514408511154,0
251475148031012113214901391110297082287615,0
891124111249154131214641315141315119101315062410,0
81262881211213117015113861313361135413810,0
21023112814407251561411061313029121152119510,0
446014141015151431021121510151021311411294971314,0
84123430131115711193713131182136644096397,0
2105111512515113104141259110910143969310410111114,0
31014150441114198912329141014214110241411131461,0
111710011213613310181576351135154115865240,0
71171015106106121313488415212111290458504988,0
12111131441111008814101217910151676101313154128,0
158101216115872111541301512101137115310135615,0
81410121271113127101913565895210426861158012,0
00151010100805370131107101011912104123151103414,0
91441136319121411239314912113171415123102812,0
933100111310761365108111321513122121589215129155,0
1247013121013121212127510910241117282142111114,0
21501315881151061310942001168140151075311144,0
15414010465251051091501561415145481231311760,0
1013140738410695157101012015631310120811110133,0
3139552050531114104023113614121515727513115,0
95241582789438901411112014152423110151351,0
12910615129686158715415019681111451092316,0
13971179014127498113151365136771012741110,0
021311367481561511412151110011375151515133521111,0
32108810511402581215514481212610141131146007,0
11233745651261351281010261272341231541410116,0
159281121171543565697033291698128796,0
14215706140102127701514144015101420137133101488,0
1217769910071315091220110231511544121412315,0
109110145515001313109010070151405151215221410,0
1912712581315596311772427509913225814,0
05929118514150510843145214132311214101021215,0
39141310010215901310411410411714211192861315,0
68912186514987154151177109511225114512706,0
21087211179075813611988113111827860958,0
1212511156138101183411147153638104156101551335,0
6106141341535881454100938151412781515010012,0
4412826991406541341551510101088111270113817,0
1511071281341414481007896139101438206122373,0
7431428971314310513261110911132643056256,0
3136149691215921157111413511128991121112111412153,0
121013712513244632681141191213146562541215,0
425572001113214101214684531111401510913279,0
140712115114214145411249121214105321136431310,0
10151281528318711611122311292143061514213572,0
8915502491212151112931261391531511281470914113,0
13121413117641271301112110111413407126140231084,0
12112141151415559212139121011115384855139131024,0
713813112151009414411506914121331746867948,0
7152191171351161012614121111893107115154141519,0
1564676151312101381413013098143928791214137,0
1346211413011211211132313139151121015152810147144,0
1415312121312332112280061311163383084310313,0
151599412156101259131014121155127101412910131249,0
764814363983861391375101234514841510341314,0
154212108827047315001185015107657610612910,0
10101507515911102155924859315311512984161311,0
4126812130157610510061483109537013812108563,0
104591321151111214130120101412011158114380479,0
681013615101015714047838134213961013515914112,0
8801455141169141121315511149682984615104121011,0
5813513111011513101214091571153649939699278,0
43821051015914591511412109141551338942404156,0
511124819123050110122101318121010589101076912,0
68221221571312413114736131119401231458250,0
121451248133366251201451434133126146111402611,0
1011081413571213122551075211141311014250148589,0
1410414131271071431514571113441568121291041023,0
71249120314101131514852148036598132297140,0
6119127811179020841114113101071424571583013,0
0151411718742148135142978680415133113412,0
110569763153151310099212159541122461014292,0
2143123124651571015811081413912072715143151530,0
13703051191068104121010131134469291531203112,0
1161095514401411104101102255377109135120132,0
951581141441072101011560154007201300511,0
1385111213551461599713015151216511131280352152,0
5144102614391410101212414551118315151216411715,0
1510104510841452130681410152015114213138453,0
130111015116593151491308151244131269210151310,0
4681031385111101513159520191469129131531011,0
09714101415101214101414519121211147142411863986,0
38312415114232821410712086125415121244161512,0
11073610914712289110615331213120312591314158,0
101588735812111013011113521031561501291211291,0
015912711467815983411102707031419111451510,0
4137970974567415169915951413149210815139,0
4133131111154251320011414121013121273481151414101,0
14112541356758915115141118135954223941007,0
912130622131033694123313421249971313808913,0
69141538124911571121310131113101091412117104141465,0
224131421281412613711111214137101311214101081410149,0
212188512114911012859310310131477215131118114,0
5917912121012113153681521314110491412013815,0
12210914715132141859571271314362131305105667,0
122902210461311141112101310121181511608931211118,0
7114013226115527125131213315157157162531014,0
092141241339415100101507141172106141391114395,0
146883101487124914451111375113301216284,0
2106101556069800710141090091473281566113,0
81291528414131101351109104060334131002101513,0
11139121084138136106712147915124511210071451267,0
7151310810112315137231491141801137615147131428,0
2123616692123134011121422131443232851411312,0
11341391066118515225561213515115770859210,0
11513511651013158101581231314311383113524156614,0
1310610325213124122051317001215120334510133,0
111481295142215410010544140901033749428611,0
14012610197103121411331121411291215462152147117,0
1110110397048611151279312668910101515611212314,0
13101224814159861267423151516119594549102,0
116109112081213121311910313158106131249121145797,0
100141051311698123213111305595413691419936,0
14151381410101111415013105126311115910313170846,0
510311836111013121315137095924105151210126108135,0
1599140429614414671538141144901545113385,0
4815153371461513124282113914117101024100214155,0
11223614041101211010832815111411091524514035,0
10126613115593201007582241331110771073315,0
12815814139137906551142151091440122821414147,0
81313497500914871391315815124911204314154154,0
13148972781115515851151111614441010101551511110,0
3938104152121061507830183114110510151595156,0
1091172931091213315610715325101241055231546,0
31411911303810150126141115118111008941914512137,0
078310150911101547139462441321162140999,0
54911521114139582143010284130141051341914912,0
12992031511015101021541481115015158131091312141512,0
13144212690866111166421515612721266133393,0
1336361310014912115153065015971214315513151455,0
813101411111075901058104132241088236861461110,0
18989141061091506325710112015131111111559114,0
1151013241454722102488012711057145751513122,0
57107713709323972784131514034149107131011,0
31479119135121078837125401115315104214112414,0
215081481551494161287143109121110961413129130,0
13211034101101143570813101066158105314111511312,0
1477265531114714211159113977431423212141431,0
01212713991494111205387135145211085433813,0
845469815601353976155071007006601412614,0
51202115085081311261011912824480149615108,0
161116211801714514131254833061132901152,0
91512145120700111256074959051114951021010910,0
14614101210141214758515111010134491010831429941514,0
11159515116145118211281461491151112491507111341,0
1210751223157521130794961121319910131811103,0
6125610248159123613781393051414812157396714,0
131211121414150151085568110421213125121111714710013,0
82114428149376541059341447514815981314109,0
643142131341231202614131501375151331061114141591,0
0121276211431146342268131274138134011201513,0
1416411101014414117107104612515070046213211109,0
114141361503141213814914891091605243251105,0
45121310212150155151217133156101012121489141480610,0
6466521311812491573114509015569103947104,0
121316145142151254941291191544259141315514011,0
2021140121222813821015130129614261358215111415,0
145711155145561507180404134456113141126111,0
1112154110102135113798114901112131171071291059,0
1041506129989131411310410013210123915131513807,0
15158714111412268615131011414101051371212143004,0
141205550914101551142101377136136155915149111515,0
54151171176101485521124914140051311508154215,0
10101460414126731361514612107140452911844614,0
2711153013612927012130212119715102415413139,0
313101511111101314912814131415133141146151138053100,0
851135111010134914027131211313361512538451214,0
190381244121330614242126692919210911434,0
131092103836613262125113110291435581351008,0
81210157871243097133408011380212813141567,0
387851278111848111112493753414104383194,0
131411577012141112978121314551274703661212101,0
914112010147110134213159812151272145120139101114,0
116281108634414911315989647738410313383,0
5239131444111544111314157691514335106312344,0
14030113829771215106143135315118236521239,0
6153213968105715791331161127141110509291481,0
151229114781313843131510110141272110147015014,0
1285823115111381571566151158813987150471352,0
1271471213011110947313125111698415139131031232,0
543215113100121313314606123912101314579227117,0
278471213471215271112132151128141831415121412,0
1441781006712151512210156436712214121460212110,0
2651113791356111210121243115132109649111313745,0
1181501381144397219157121315201481110463101311,0
116111291361331381378744000513900140154473,0
1412310892191301131061311142131013561516215300,0
341013154021313401015931210651613133410410113,0
101101460713514491221513152810110153952829,0
1393104142137103134191244113141511101511151591148,0
97210310140315710153100312221283125981132,0
21510777331171591352155108148258261075229,0
1312076131013211111012166291251474911128143,0
241279101011103411060518143108111511041513,0
659106134511014008149934119211431291213112,0
459811501015154151953151148081409121021131211,0
10710621121515515601314111313381852141294151,0
1510111261494192131314302513118159121415243151114,0
815410153944101312131312131091283991555614215,0
159141012626131461011580166149001210871212100,0
1511121115157412111088127741515716328159111411,0
1505151015127810113914260103155115691461356,0
612651181515612211101042255175615315900151014,0
13111041501175577121511612981151411101339814670,0
137121478111451615121221010570131615101390713104,0
31112101412012127481012111411111851813913146153,0
315710512447704211126015610588132514471511,0
132171555131447151113310775111115911111213002,0
08151051451111178121291151571514610574980131112,0
11014151021483141414510811735139101311061332129,0
6614688118414117108289664159513892410109,0
1331213101314141010117155920964151113268397713,0
791136141391151210916491510101215261410472108,0
111125151415573401470429641081244857141114,0
141281091215513116840790814385150101240110814,0
141504213310214210122612133151187092713910615,0
22914104912825691197151263155151141021481100,0
4912491471415100121451112127262041391281251212,0
120414154146214139681513126410710820351411312,0
620914894133312857497125131531110611114914,0
6145730131311138610312787221201606139151510,0
49512751513211211004413710154114121420801311,0
51011664151015414411101271102121091153144783120,0
210015212125614154481384113514813101151121151215,0
2915131221159181255121451127610151141015856213,0
86711019331431812151314033048356014121412,0
150171512011581114148911158105911131366058113,0
514101591011158061531488139030212512213615153,0
915511767141541181481061300151320321501211111,0
38104121411511253120611095112011461513108452,0
013101314918710882361024421410614914001106,0
151434121148050111114124581209150014515261211,0
80110980121013711554913614121510814129991110147,0
314139104109111213131549015136135101110112101428145,0
62155003241341091071414132306413514121531145,0
21213511147142571012151374128147156811117612915,0
010122511211413137131982131410671593151380,0
29151111368406131412144711137682716814801114,0
914611659739119131481512111021212111011412314613,0
1013857119101137346191314158614011710875111,0
101582151512613136034723831078582181412111,0
60151181136152102103585154135106100214728128,0
382499380434310146713146014841312057312,0
7106133481415123214132367101211128996101383010,0
0152156711213011314102621131311101444141414221014,0
11081251393621312132203151514510661511141476014,0
511961011072138791251261410645131092529069,0
42461375131102322626014812111199131210302,0
628027142091813415310116998866108177113,0
61271011094150624181211123121391102732967,0
813131101005012151010941481215912941364151491510,0
15131131514031299041110070115813743767161312,0
2952101328748214781271410934315132212121311,0
141161451474108010156011213964001192141582108,0
12120191214155200106871457111612141414141114156,0
17981312131413512741581451151113118128671312531,0
110478821114101511810911561312410213991307119,1
1061234513233137313585108121515666111219277,1
621213133514381309012138321313414813891413107,1
91389121171394976150135911810949129698120,1
1439710841013415081108141510711111211130121415,1
131081113214212151514101014140213148431491413134,1
9602706864731358310215761481041441141313,1
111112497355146121538151515112131746286419,1
10121015151081571014412310151414014613150413698,1
111003112812168721199771046138011541510810,1
7571210431214121286363121401101201411144014515,1
051031493643648548101255080106961591114,1
9395061210495115120911147373137919711853,1
01141511134348312486158610624615775106169,1
05911016856096127261310101091086593115125,1
131081113214212151514101014140213148431491413134,1
8150159116231311685139312112412212109359346,1
96128123991551310121421111315211112111312915312,1
746102125213154351171312711912415210486461,1
514152061111111145120126129981215753155715106,1
431213421515231410144313582881304741213792,1
107515101310111431522242231314131112381258101413,1
13155029124014983371301369914641131431052,1
2414151501381461138715515506109891510997465,1
1591403814159364311151242811147810151021021309,1
102531013113130141692157111091327014144664,1
121157761101213443131210792310408212111413116,1
6658121339141314691461561313139115541212951464,1
011681300869113512141514147121397601321577611,1
11591001212125151215114131471032111013210352615812,1
6813212131015101329126114410140116101351410221213,1
8143149112111131414312515092149451541110147,1
11200212380011195210349664102137211801011,1
14810101331261514121211121072549341141324661313,1
1211131015214110125628141826113658551515,1
507411331014508101312144912127155102118151369,1
261711291212166111053135491215120091289156,1
159121017171111111510749091351515891547111099,1
671450872141231101581114143851312634111119133,1
2371202941015631558684156815108151489452,1
356121110111411311121091322122111131366015109644,1
7007361105139913191221160125151511131411890,1
17896101531485581471033615121101271312905132,1
15151151481038142911569153710150518461111091,1
81112154312614627041010414121012124713727121319,1
81566223313144674538111515528781581312104,1
6115848511111110150159101151215306551408851,1
915713491411466414568711261498911122121322,1
15896113751112113157151514230751242895313,1
11914101038105151476611473147967117800114129,1
157331110001170310630252315484255814312,1
104138148121117107514128213112511091503609150,1
1126381111147156159693157138481515311410210102,1
081131415112131115592113309301469120654146,1
6362645748051377118110118710059111021214,1
1513641564150151515781198143157322669113812,1
52108111127144148735131022115129141101511133,1
132426141512378314151051165315940116128219,1
6877915861011815912109148311520815483913612,1
128143121228413142141450156551411410111277336,1
431428332113411410770107396615131121151350,1
4981110566913415913811851262981315061215118,1
61318148149452181350320211314412137132981,1
83121118865525111261010131213151241721013901111,1
3515106411112141235121458413151127813414026106,1
21214110118141217131567131131438330738111144,1
69151541161835798314565849931551101210,1
109101213512144715114034028159126101013811415212,1
0843179139511151116077427673151415111312815,1
2951551079380123141441481426139098140214126,1
12131312133710917910491210313135293331100414,1
15315157811476147011888963590111591246945,1
81011111071310581461531515121431130103115808348,1
14314121515251411210662661537514113131101521014,1
55128385410106951221200111411194119116122113,1
114314150503117491012524129199251311151051411,1
1451329148261592713142141125101351331515712106,1
4410613012131196114301494101158100141130441,1
1281108511110910151093925147863071051213913,1
141131464581238121811261140111151501011099111,1
4815374485711414121013612631461591437821510,1
1211413111415142089915615101190849510415437610,1
61438120462151215804109121415301085100657713,1
1551011117141049132127778132612215481015421098,1
614211087651042814113136111081213010515612100,1
521214140114570105791228197680141279599,1
71578121177631133109101501011921515911111210127,1
1501571014713615410141128829563839101310912,1
41111215631110102512510121351211010681224119132,1
88421101515556692126178141257211310113105,1
2311699212021511310511211100484120214116814,1
131412150215302151110099100811931315121110515103,1
51076714015015156195722120491051315121315,1
82139525338441415390112451315111390591127,1
315736311515143241325621313020136932314314,1
45213151029148690781111715411251412328241,1
08614140131097114791511581015110156611771561012,1
01310151414513012255321301361371511121363253,1
81081213158914114212613813412108101121412012144,1
31361011042531010151182422028112929912010,1
1414721414914186312115113515681286941031332,1
159110617161151210150491133141126812213897,1
3491561511155851159620914056580411111183,1
511147641215149159245131565141071210121414054,1
81521261111313571013967607131341541314001021414,1
512140259411962413102141214414913681107106,1
111128101271101530212130791241512916114415711,1
21413311305111144104763691139011013015131170,1
3917159751012091181215660164321151114385,1
1095101465151116698407015318152121291401450,1
011913104151514151921312791361152113815737555,1
15151268141131511132915141251131113011166711148,1
111012141413121514106601514956114691211415366472,1
5011139113114731312778131010079108153711219,1
103896831410411310159998751117798150134126,1
10337131511110366101060141242583712860114,1
1114147115147131310608231222151389072991253,1
22647411012142914914531364941213151158729,1
1313384941131243681010331114411084136101411,1
1511116454990100339013100892041371121035,1
2183107014110804291571421536131115134405911,1
1812146714833131176941431120411362710422,1
138414881309155927141215314945512312610147212,1
371115591131318515145131461114771591131351408,1
81415114598714710131213130121511182839001111414,1
978711066149157486124036182133612011121512,1
07015267111581504134121274124129638148078,1
922711615471310123102510123324122144090112,1
4127121138341514150502151514829205063125,1
15514136131443142154813321411341127489153132,1
941141245661309230138129610610100132921147,1
10101472210117791211915481512709771541310100814,1
101651113505113215115113110411145804013139,1
1476131043128131521312121501511013115181413141302,1
70551014110410113151241129012713015731026572,1
12111324108118961215105131593133201561300613010,1
27910413744118711135711038137910109135049,1
7014913913133123582121111021113214115413210610,1
114191221142718981094111413071012148841222,1
611645109511148116312801126313101414210288,1
51211284137743720483126615961014724121293,1
151214289151015115141010556784313711326156,1
0751314351163151613811892125514156113912113,1
13771136595104131441291014753180237123125,1
486940341012505485101315873614141114145384,1
74848101015215141434101044331515813412572131213,1
311541010381037111077721010121412911413012661413,1
1231115914920221312617565141266100214021010,1
145144815153919941014331181515124147071041510,1
12103971511961311069102113212661312129413976,1
4171424191441241131813681512815121311515791411,1
69141112514011210715109111110887367581581127,1
1257123013111414812415311064122121515913157150132,1
61136884871531397125307111913111074610238,1
914108613151141879131156303480012151611914,1
15126051361838541314933119677144061197153,1
1215123471110101003711102615210631212141425443,1
1138504071481481199614463935312661424142,1
45041012712215461210111300771481281413121138815,1
11186136151112140583332071411133611294891,1
151165110678961056915011848132201410850105,1
67151546147151407429031491341322105712115511,1
111441211645110131510150131414891214461414131148,1
1170111410514159411511714301050121501113713111014,1
13101125134101412101461111101510715961242101201110,1
10566841213704311144141351381112665131210111041,1
913229285124104361211244110708152427389,1
3106111212021410464611212881121110101541011111415,1
91235671110122501112060914061501291211421449,1
142731131420150139134212221109171121567614,1
32211175510151010713131141211712151261351510112,1
10284140861011814615121151226107128610040157,1
126141552213625972128313118151289377833411,1
1261110951114015612135483121331461013371265313,1
15660134811161461581073112147141043121511151112,1
2647109141028890914511811013174710277532,1
367101102131013141318636101010101441282191558,1
11011761811371413812105413480121237110421142,1
87575837101513153812641793521216120101411,1
138861398131361133672454110338253515151510,1
1298107151115200710811271291454834511158115,1
77156101107741501131010121501012690141379851111,1
16249137224381287131180915869947115101,1
10715124134508961111321013615111413121301025124,1
123321213152555531830510131213741081411075,1
83127689711315131111513154541513314311138210,1
2521111161331221381111310141411315139116148712143,1
14651523019710121367312321512131177671313105,1
425501312101311313415141400411812121213124181013,1
1182119141115111521552159151510141445921236101113,1
12910015771501571212112122408853147631241270,1
10101310115251032442611351233810112146108072,1
80671351582211010511110923153583114431512,1
